index,lon,lat
100925,-117.75,19.75
100926,-117.25,19.75
100927,-116.75,19.75
100928,-116.25,19.75
100929,-115.75,19.75
100930,-115.25,19.75
100931,-114.75,19.75
100932,-114.25,19.75
100933,-113.75,19.75
100934,-113.25,19.75
100935,-112.75,19.75
100936,-112.25,19.75
100937,-111.75,19.75
100938,-111.25,19.75
100939,-110.75,19.75
100940,-110.25,19.75
100941,-109.75,19.75
100942,-109.25,19.75
100943,-108.75,19.75
100944,-108.25,19.75
100945,-107.75,19.75
100946,-107.25,19.75
100947,-106.75,19.75
100948,-106.25,19.75
100949,-105.75,19.75
100950,-105.25,19.75
100951,-104.75,19.75
100952,-104.25,19.75
100953,-103.75,19.75
100954,-103.25,19.75
100955,-102.75,19.75
100956,-102.25,19.75
100957,-101.75,19.75
100958,-101.25,19.75
100959,-100.75,19.75
100960,-100.25,19.75
100961,-99.75,19.75
100962,-99.25,19.75
100963,-98.75,19.75
100964,-98.25,19.75
100965,-97.75,19.75
100966,-97.25,19.75
100967,-96.75,19.75
100968,-96.25,19.75
100969,-95.75,19.75
100970,-95.25,19.75
100971,-94.75,19.75
100972,-94.25,19.75
100973,-93.75,19.75
100974,-93.25,19.75
100975,-92.75,19.75
100976,-92.25,19.75
100977,-91.75,19.75
100978,-91.25,19.75
100979,-90.75,19.75
100980,-90.25,19.75
100981,-89.75,19.75
100982,-89.25,19.75
100983,-88.75,19.75
100984,-88.25,19.75
100985,-87.75,19.75
100986,-87.25,19.75
100987,-86.75,19.75
100988,-86.25,19.75
100989,-85.75,19.75
100990,-85.25,19.75
101581,-149.75,19.25
101582,-149.25,19.25
101583,-148.75,19.25
101584,-148.25,19.25
101585,-147.75,19.25
101586,-147.25,19.25
101587,-146.75,19.25
101588,-146.25,19.25
101589,-145.75,19.25
101590,-145.25,19.25
101591,-144.75,19.25
101592,-144.25,19.25
101593,-143.75,19.25
101594,-143.25,19.25
101595,-142.75,19.25
101596,-142.25,19.25
101597,-141.75,19.25
101598,-141.25,19.25
101599,-140.75,19.25
101600,-140.25,19.25
101601,-139.75,19.25
101602,-139.25,19.25
101603,-138.75,19.25
101604,-138.25,19.25
101605,-137.75,19.25
101606,-137.25,19.25
101607,-136.75,19.25
101608,-136.25,19.25
101609,-135.75,19.25
101610,-135.25,19.25
101611,-134.75,19.25
101612,-134.25,19.25
101613,-133.75,19.25
101614,-133.25,19.25
101615,-132.75,19.25
101616,-132.25,19.25
101617,-131.75,19.25
101618,-131.25,19.25
101619,-130.75,19.25
101620,-130.25,19.25
101621,-129.75,19.25
101622,-129.25,19.25
101623,-128.75,19.25
101624,-128.25,19.25
101625,-127.75,19.25
101626,-127.25,19.25
101627,-126.75,19.25
101628,-126.25,19.25
101629,-125.75,19.25
101630,-125.25,19.25
101631,-124.75,19.25
101632,-124.25,19.25
101633,-123.75,19.25
101634,-123.25,19.25
101635,-122.75,19.25
101636,-122.25,19.25
101637,-121.75,19.25
101638,-121.25,19.25
101639,-120.75,19.25
101640,-120.25,19.25
101641,-119.75,19.25
101642,-119.25,19.25
101643,-118.75,19.25
101644,-118.25,19.25
101645,-117.75,19.25
101646,-117.25,19.25
101647,-116.75,19.25
101648,-116.25,19.25
101649,-115.75,19.25
101650,-115.25,19.25
101651,-114.75,19.25
101652,-114.25,19.25
101653,-113.75,19.25
101654,-113.25,19.25
101655,-112.75,19.25
101656,-112.25,19.25
101657,-111.75,19.25
101658,-111.25,19.25
101659,-110.75,19.25
101660,-110.25,19.25
101661,-109.75,19.25
101662,-109.25,19.25
101663,-108.75,19.25
101664,-108.25,19.25
101665,-107.75,19.25
101666,-107.25,19.25
101667,-106.75,19.25
101668,-106.25,19.25
101669,-105.75,19.25
101670,-105.25,19.25
101671,-104.75,19.25
101672,-104.25,19.25
101673,-103.75,19.25
101674,-103.25,19.25
101675,-102.75,19.25
101676,-102.25,19.25
101677,-101.75,19.25
101678,-101.25,19.25
101679,-100.75,19.25
101680,-100.25,19.25
101681,-99.75,19.25
101682,-99.25,19.25
101683,-98.75,19.25
101684,-98.25,19.25
101685,-97.75,19.25
101686,-97.25,19.25
101687,-96.75,19.25
101688,-96.25,19.25
101689,-95.75,19.25
101690,-95.25,19.25
101691,-94.75,19.25
101692,-94.25,19.25
101693,-93.75,19.25
101694,-93.25,19.25
101695,-92.75,19.25
101696,-92.25,19.25
101697,-91.75,19.25
101698,-91.25,19.25
101699,-90.75,19.25
101700,-90.25,19.25
101701,-89.75,19.25
101702,-89.25,19.25
101703,-88.75,19.25
101704,-88.25,19.25
101705,-87.75,19.25
101706,-87.25,19.25
101707,-86.75,19.25
101708,-86.25,19.25
101709,-85.75,19.25
101710,-85.25,19.25
102301,-149.75,18.75
102302,-149.25,18.75
102303,-148.75,18.75
102304,-148.25,18.75
102305,-147.75,18.75
102306,-147.25,18.75
102307,-146.75,18.75
102308,-146.25,18.75
102309,-145.75,18.75
102310,-145.25,18.75
102311,-144.75,18.75
102312,-144.25,18.75
102313,-143.75,18.75
102314,-143.25,18.75
102315,-142.75,18.75
102316,-142.25,18.75
102317,-141.75,18.75
102318,-141.25,18.75
102319,-140.75,18.75
102320,-140.25,18.75
102321,-139.75,18.75
102322,-139.25,18.75
102323,-138.75,18.75
102324,-138.25,18.75
102325,-137.75,18.75
102326,-137.25,18.75
102327,-136.75,18.75
102328,-136.25,18.75
102329,-135.75,18.75
102330,-135.25,18.75
102331,-134.75,18.75
102332,-134.25,18.75
102333,-133.75,18.75
102334,-133.25,18.75
102335,-132.75,18.75
102336,-132.25,18.75
102337,-131.75,18.75
102338,-131.25,18.75
102339,-130.75,18.75
102340,-130.25,18.75
102341,-129.75,18.75
102342,-129.25,18.75
102343,-128.75,18.75
102344,-128.25,18.75
102345,-127.75,18.75
102346,-127.25,18.75
102347,-126.75,18.75
102348,-126.25,18.75
102349,-125.75,18.75
102350,-125.25,18.75
102351,-124.75,18.75
102352,-124.25,18.75
102353,-123.75,18.75
102354,-123.25,18.75
102355,-122.75,18.75
102356,-122.25,18.75
102357,-121.75,18.75
102358,-121.25,18.75
102359,-120.75,18.75
102360,-120.25,18.75
102361,-119.75,18.75
102362,-119.25,18.75
102363,-118.75,18.75
102364,-118.25,18.75
102365,-117.75,18.75
102366,-117.25,18.75
102367,-116.75,18.75
102368,-116.25,18.75
102369,-115.75,18.75
102370,-115.25,18.75
102371,-114.75,18.75
102372,-114.25,18.75
102373,-113.75,18.75
102374,-113.25,18.75
102375,-112.75,18.75
102376,-112.25,18.75
102377,-111.75,18.75
102378,-111.25,18.75
102379,-110.75,18.75
102380,-110.25,18.75
102381,-109.75,18.75
102382,-109.25,18.75
102383,-108.75,18.75
102384,-108.25,18.75
102385,-107.75,18.75
102386,-107.25,18.75
102387,-106.75,18.75
102388,-106.25,18.75
102389,-105.75,18.75
102390,-105.25,18.75
102391,-104.75,18.75
102392,-104.25,18.75
102393,-103.75,18.75
102394,-103.25,18.75
102395,-102.75,18.75
102396,-102.25,18.75
102397,-101.75,18.75
102398,-101.25,18.75
102399,-100.75,18.75
102400,-100.25,18.75
102401,-99.75,18.75
102402,-99.25,18.75
102403,-98.75,18.75
102404,-98.25,18.75
102405,-97.75,18.75
102406,-97.25,18.75
102407,-96.75,18.75
102408,-96.25,18.75
102409,-95.75,18.75
102410,-95.25,18.75
102411,-94.75,18.75
102412,-94.25,18.75
102413,-93.75,18.75
102414,-93.25,18.75
102415,-92.75,18.75
102416,-92.25,18.75
102417,-91.75,18.75
102418,-91.25,18.75
102419,-90.75,18.75
102420,-90.25,18.75
102421,-89.75,18.75
102422,-89.25,18.75
102423,-88.75,18.75
102424,-88.25,18.75
102425,-87.75,18.75
102426,-87.25,18.75
102427,-86.75,18.75
102428,-86.25,18.75
102429,-85.75,18.75
102430,-85.25,18.75
103021,-149.75,18.25
103022,-149.25,18.25
103023,-148.75,18.25
103024,-148.25,18.25
103025,-147.75,18.25
103026,-147.25,18.25
103027,-146.75,18.25
103028,-146.25,18.25
103029,-145.75,18.25
103030,-145.25,18.25
103031,-144.75,18.25
103032,-144.25,18.25
103033,-143.75,18.25
103034,-143.25,18.25
103035,-142.75,18.25
103036,-142.25,18.25
103037,-141.75,18.25
103038,-141.25,18.25
103039,-140.75,18.25
103040,-140.25,18.25
103041,-139.75,18.25
103042,-139.25,18.25
103043,-138.75,18.25
103044,-138.25,18.25
103045,-137.75,18.25
103046,-137.25,18.25
103047,-136.75,18.25
103048,-136.25,18.25
103049,-135.75,18.25
103050,-135.25,18.25
103051,-134.75,18.25
103052,-134.25,18.25
103053,-133.75,18.25
103054,-133.25,18.25
103055,-132.75,18.25
103056,-132.25,18.25
103057,-131.75,18.25
103058,-131.25,18.25
103059,-130.75,18.25
103060,-130.25,18.25
103061,-129.75,18.25
103062,-129.25,18.25
103063,-128.75,18.25
103064,-128.25,18.25
103065,-127.75,18.25
103066,-127.25,18.25
103067,-126.75,18.25
103068,-126.25,18.25
103069,-125.75,18.25
103070,-125.25,18.25
103071,-124.75,18.25
103072,-124.25,18.25
103073,-123.75,18.25
103074,-123.25,18.25
103075,-122.75,18.25
103076,-122.25,18.25
103077,-121.75,18.25
103078,-121.25,18.25
103079,-120.75,18.25
103080,-120.25,18.25
103081,-119.75,18.25
103082,-119.25,18.25
103083,-118.75,18.25
103084,-118.25,18.25
103085,-117.75,18.25
103086,-117.25,18.25
103087,-116.75,18.25
103088,-116.25,18.25
103089,-115.75,18.25
103090,-115.25,18.25
103091,-114.75,18.25
103092,-114.25,18.25
103093,-113.75,18.25
103094,-113.25,18.25
103095,-112.75,18.25
103096,-112.25,18.25
103097,-111.75,18.25
103098,-111.25,18.25
103099,-110.75,18.25
103100,-110.25,18.25
103101,-109.75,18.25
103102,-109.25,18.25
103103,-108.75,18.25
103104,-108.25,18.25
103105,-107.75,18.25
103106,-107.25,18.25
103107,-106.75,18.25
103108,-106.25,18.25
103109,-105.75,18.25
103110,-105.25,18.25
103111,-104.75,18.25
103112,-104.25,18.25
103113,-103.75,18.25
103114,-103.25,18.25
103115,-102.75,18.25
103116,-102.25,18.25
103117,-101.75,18.25
103118,-101.25,18.25
103119,-100.75,18.25
103120,-100.25,18.25
103121,-99.75,18.25
103122,-99.25,18.25
103123,-98.75,18.25
103124,-98.25,18.25
103125,-97.75,18.25
103126,-97.25,18.25
103127,-96.75,18.25
103128,-96.25,18.25
103129,-95.75,18.25
103130,-95.25,18.25
103131,-94.75,18.25
103132,-94.25,18.25
103133,-93.75,18.25
103134,-93.25,18.25
103135,-92.75,18.25
103136,-92.25,18.25
103137,-91.75,18.25
103138,-91.25,18.25
103139,-90.75,18.25
103140,-90.25,18.25
103141,-89.75,18.25
103142,-89.25,18.25
103143,-88.75,18.25
103144,-88.25,18.25
103145,-87.75,18.25
103146,-87.25,18.25
103147,-86.75,18.25
103148,-86.25,18.25
103149,-85.75,18.25
103150,-85.25,18.25
103741,-149.75,17.75
103742,-149.25,17.75
103743,-148.75,17.75
103744,-148.25,17.75
103745,-147.75,17.75
103746,-147.25,17.75
103747,-146.75,17.75
103748,-146.25,17.75
103749,-145.75,17.75
103750,-145.25,17.75
103751,-144.75,17.75
103752,-144.25,17.75
103753,-143.75,17.75
103754,-143.25,17.75
103755,-142.75,17.75
103756,-142.25,17.75
103757,-141.75,17.75
103758,-141.25,17.75
103759,-140.75,17.75
103760,-140.25,17.75
103761,-139.75,17.75
103762,-139.25,17.75
103763,-138.75,17.75
103764,-138.25,17.75
103765,-137.75,17.75
103766,-137.25,17.75
103767,-136.75,17.75
103768,-136.25,17.75
103769,-135.75,17.75
103770,-135.25,17.75
103771,-134.75,17.75
103772,-134.25,17.75
103773,-133.75,17.75
103774,-133.25,17.75
103775,-132.75,17.75
103776,-132.25,17.75
103777,-131.75,17.75
103778,-131.25,17.75
103779,-130.75,17.75
103780,-130.25,17.75
103781,-129.75,17.75
103782,-129.25,17.75
103783,-128.75,17.75
103784,-128.25,17.75
103785,-127.75,17.75
103786,-127.25,17.75
103787,-126.75,17.75
103788,-126.25,17.75
103789,-125.75,17.75
103790,-125.25,17.75
103791,-124.75,17.75
103792,-124.25,17.75
103793,-123.75,17.75
103794,-123.25,17.75
103795,-122.75,17.75
103796,-122.25,17.75
103797,-121.75,17.75
103798,-121.25,17.75
103799,-120.75,17.75
103800,-120.25,17.75
103801,-119.75,17.75
103802,-119.25,17.75
103803,-118.75,17.75
103804,-118.25,17.75
103805,-117.75,17.75
103806,-117.25,17.75
103807,-116.75,17.75
103808,-116.25,17.75
103809,-115.75,17.75
103810,-115.25,17.75
103811,-114.75,17.75
103812,-114.25,17.75
103813,-113.75,17.75
103814,-113.25,17.75
103815,-112.75,17.75
103816,-112.25,17.75
103817,-111.75,17.75
103818,-111.25,17.75
103819,-110.75,17.75
103820,-110.25,17.75
103821,-109.75,17.75
103822,-109.25,17.75
103823,-108.75,17.75
103824,-108.25,17.75
103825,-107.75,17.75
103826,-107.25,17.75
103827,-106.75,17.75
103828,-106.25,17.75
103829,-105.75,17.75
103830,-105.25,17.75
103831,-104.75,17.75
103832,-104.25,17.75
103833,-103.75,17.75
103834,-103.25,17.75
103835,-102.75,17.75
103836,-102.25,17.75
103837,-101.75,17.75
103838,-101.25,17.75
103839,-100.75,17.75
103840,-100.25,17.75
103841,-99.75,17.75
103842,-99.25,17.75
103843,-98.75,17.75
103844,-98.25,17.75
103845,-97.75,17.75
103846,-97.25,17.75
103847,-96.75,17.75
103848,-96.25,17.75
103849,-95.75,17.75
103850,-95.25,17.75
103851,-94.75,17.75
103852,-94.25,17.75
103853,-93.75,17.75
103854,-93.25,17.75
103855,-92.75,17.75
103856,-92.25,17.75
103857,-91.75,17.75
103858,-91.25,17.75
103859,-90.75,17.75
103860,-90.25,17.75
103861,-89.75,17.75
103862,-89.25,17.75
103863,-88.75,17.75
103864,-88.25,17.75
103865,-87.75,17.75
103866,-87.25,17.75
103867,-86.75,17.75
103868,-86.25,17.75
103869,-85.75,17.75
103870,-85.25,17.75
104461,-149.75,17.25
104462,-149.25,17.25
104463,-148.75,17.25
104464,-148.25,17.25
104465,-147.75,17.25
104466,-147.25,17.25
104467,-146.75,17.25
104468,-146.25,17.25
104469,-145.75,17.25
104470,-145.25,17.25
104471,-144.75,17.25
104472,-144.25,17.25
104473,-143.75,17.25
104474,-143.25,17.25
104475,-142.75,17.25
104476,-142.25,17.25
104477,-141.75,17.25
104478,-141.25,17.25
104479,-140.75,17.25
104480,-140.25,17.25
104481,-139.75,17.25
104482,-139.25,17.25
104483,-138.75,17.25
104484,-138.25,17.25
104485,-137.75,17.25
104486,-137.25,17.25
104487,-136.75,17.25
104488,-136.25,17.25
104489,-135.75,17.25
104490,-135.25,17.25
104491,-134.75,17.25
104492,-134.25,17.25
104493,-133.75,17.25
104494,-133.25,17.25
104495,-132.75,17.25
104496,-132.25,17.25
104497,-131.75,17.25
104498,-131.25,17.25
104499,-130.75,17.25
104500,-130.25,17.25
104501,-129.75,17.25
104502,-129.25,17.25
104503,-128.75,17.25
104504,-128.25,17.25
104505,-127.75,17.25
104506,-127.25,17.25
104507,-126.75,17.25
104508,-126.25,17.25
104509,-125.75,17.25
104510,-125.25,17.25
104511,-124.75,17.25
104512,-124.25,17.25
104513,-123.75,17.25
104514,-123.25,17.25
104515,-122.75,17.25
104516,-122.25,17.25
104517,-121.75,17.25
104518,-121.25,17.25
104519,-120.75,17.25
104520,-120.25,17.25
104521,-119.75,17.25
104522,-119.25,17.25
104523,-118.75,17.25
104524,-118.25,17.25
104525,-117.75,17.25
104526,-117.25,17.25
104527,-116.75,17.25
104528,-116.25,17.25
104529,-115.75,17.25
104530,-115.25,17.25
104531,-114.75,17.25
104532,-114.25,17.25
104533,-113.75,17.25
104534,-113.25,17.25
104535,-112.75,17.25
104536,-112.25,17.25
104537,-111.75,17.25
104538,-111.25,17.25
104539,-110.75,17.25
104540,-110.25,17.25
104541,-109.75,17.25
104542,-109.25,17.25
104543,-108.75,17.25
104544,-108.25,17.25
104545,-107.75,17.25
104546,-107.25,17.25
104547,-106.75,17.25
104548,-106.25,17.25
104549,-105.75,17.25
104550,-105.25,17.25
104551,-104.75,17.25
104552,-104.25,17.25
104553,-103.75,17.25
104554,-103.25,17.25
104555,-102.75,17.25
104556,-102.25,17.25
104557,-101.75,17.25
104558,-101.25,17.25
104559,-100.75,17.25
104560,-100.25,17.25
104561,-99.75,17.25
104562,-99.25,17.25
104563,-98.75,17.25
104564,-98.25,17.25
104565,-97.75,17.25
104566,-97.25,17.25
104567,-96.75,17.25
104568,-96.25,17.25
104569,-95.75,17.25
104570,-95.25,17.25
104571,-94.75,17.25
104572,-94.25,17.25
104573,-93.75,17.25
104574,-93.25,17.25
104575,-92.75,17.25
104576,-92.25,17.25
104577,-91.75,17.25
104578,-91.25,17.25
104579,-90.75,17.25
104580,-90.25,17.25
104581,-89.75,17.25
104582,-89.25,17.25
104583,-88.75,17.25
104584,-88.25,17.25
104585,-87.75,17.25
104586,-87.25,17.25
104587,-86.75,17.25
104588,-86.25,17.25
104589,-85.75,17.25
104590,-85.25,17.25
105181,-149.75,16.75
105182,-149.25,16.75
105183,-148.75,16.75
105184,-148.25,16.75
105185,-147.75,16.75
105186,-147.25,16.75
105187,-146.75,16.75
105188,-146.25,16.75
105189,-145.75,16.75
105190,-145.25,16.75
105191,-144.75,16.75
105192,-144.25,16.75
105193,-143.75,16.75
105194,-143.25,16.75
105195,-142.75,16.75
105196,-142.25,16.75
105197,-141.75,16.75
105198,-141.25,16.75
105199,-140.75,16.75
105200,-140.25,16.75
105201,-139.75,16.75
105202,-139.25,16.75
105203,-138.75,16.75
105204,-138.25,16.75
105205,-137.75,16.75
105206,-137.25,16.75
105207,-136.75,16.75
105208,-136.25,16.75
105209,-135.75,16.75
105210,-135.25,16.75
105211,-134.75,16.75
105212,-134.25,16.75
105213,-133.75,16.75
105214,-133.25,16.75
105215,-132.75,16.75
105216,-132.25,16.75
105217,-131.75,16.75
105218,-131.25,16.75
105219,-130.75,16.75
105220,-130.25,16.75
105221,-129.75,16.75
105222,-129.25,16.75
105223,-128.75,16.75
105224,-128.25,16.75
105225,-127.75,16.75
105226,-127.25,16.75
105227,-126.75,16.75
105228,-126.25,16.75
105229,-125.75,16.75
105230,-125.25,16.75
105231,-124.75,16.75
105232,-124.25,16.75
105233,-123.75,16.75
105234,-123.25,16.75
105235,-122.75,16.75
105236,-122.25,16.75
105237,-121.75,16.75
105238,-121.25,16.75
105239,-120.75,16.75
105240,-120.25,16.75
105241,-119.75,16.75
105242,-119.25,16.75
105243,-118.75,16.75
105244,-118.25,16.75
105245,-117.75,16.75
105246,-117.25,16.75
105247,-116.75,16.75
105248,-116.25,16.75
105249,-115.75,16.75
105250,-115.25,16.75
105251,-114.75,16.75
105252,-114.25,16.75
105253,-113.75,16.75
105254,-113.25,16.75
105255,-112.75,16.75
105256,-112.25,16.75
105257,-111.75,16.75
105258,-111.25,16.75
105259,-110.75,16.75
105260,-110.25,16.75
105261,-109.75,16.75
105262,-109.25,16.75
105263,-108.75,16.75
105264,-108.25,16.75
105265,-107.75,16.75
105266,-107.25,16.75
105267,-106.75,16.75
105268,-106.25,16.75
105269,-105.75,16.75
105270,-105.25,16.75
105271,-104.75,16.75
105272,-104.25,16.75
105273,-103.75,16.75
105274,-103.25,16.75
105275,-102.75,16.75
105276,-102.25,16.75
105277,-101.75,16.75
105278,-101.25,16.75
105279,-100.75,16.75
105280,-100.25,16.75
105281,-99.75,16.75
105282,-99.25,16.75
105283,-98.75,16.75
105284,-98.25,16.75
105285,-97.75,16.75
105286,-97.25,16.75
105287,-96.75,16.75
105288,-96.25,16.75
105289,-95.75,16.75
105290,-95.25,16.75
105291,-94.75,16.75
105292,-94.25,16.75
105293,-93.75,16.75
105294,-93.25,16.75
105295,-92.75,16.75
105296,-92.25,16.75
105297,-91.75,16.75
105298,-91.25,16.75
105299,-90.75,16.75
105300,-90.25,16.75
105301,-89.75,16.75
105302,-89.25,16.75
105303,-88.75,16.75
105304,-88.25,16.75
105305,-87.75,16.75
105306,-87.25,16.75
105307,-86.75,16.75
105308,-86.25,16.75
105309,-85.75,16.75
105310,-85.25,16.75
105901,-149.75,16.25
105902,-149.25,16.25
105903,-148.75,16.25
105904,-148.25,16.25
105905,-147.75,16.25
105906,-147.25,16.25
105907,-146.75,16.25
105908,-146.25,16.25
105909,-145.75,16.25
105910,-145.25,16.25
105911,-144.75,16.25
105912,-144.25,16.25
105913,-143.75,16.25
105914,-143.25,16.25
105915,-142.75,16.25
105916,-142.25,16.25
105917,-141.75,16.25
105918,-141.25,16.25
105919,-140.75,16.25
105920,-140.25,16.25
105921,-139.75,16.25
105922,-139.25,16.25
105923,-138.75,16.25
105924,-138.25,16.25
105925,-137.75,16.25
105926,-137.25,16.25
105927,-136.75,16.25
105928,-136.25,16.25
105929,-135.75,16.25
105930,-135.25,16.25
105931,-134.75,16.25
105932,-134.25,16.25
105933,-133.75,16.25
105934,-133.25,16.25
105935,-132.75,16.25
105936,-132.25,16.25
105937,-131.75,16.25
105938,-131.25,16.25
105939,-130.75,16.25
105940,-130.25,16.25
105941,-129.75,16.25
105942,-129.25,16.25
105943,-128.75,16.25
105944,-128.25,16.25
105945,-127.75,16.25
105946,-127.25,16.25
105947,-126.75,16.25
105948,-126.25,16.25
105949,-125.75,16.25
105950,-125.25,16.25
105951,-124.75,16.25
105952,-124.25,16.25
105953,-123.75,16.25
105954,-123.25,16.25
105955,-122.75,16.25
105956,-122.25,16.25
105957,-121.75,16.25
105958,-121.25,16.25
105959,-120.75,16.25
105960,-120.25,16.25
105961,-119.75,16.25
105962,-119.25,16.25
105963,-118.75,16.25
105964,-118.25,16.25
105965,-117.75,16.25
105966,-117.25,16.25
105967,-116.75,16.25
105968,-116.25,16.25
105969,-115.75,16.25
105970,-115.25,16.25
105971,-114.75,16.25
105972,-114.25,16.25
105973,-113.75,16.25
105974,-113.25,16.25
105975,-112.75,16.25
105976,-112.25,16.25
105977,-111.75,16.25
105978,-111.25,16.25
105979,-110.75,16.25
105980,-110.25,16.25
105981,-109.75,16.25
105982,-109.25,16.25
105983,-108.75,16.25
105984,-108.25,16.25
105985,-107.75,16.25
105986,-107.25,16.25
105987,-106.75,16.25
105988,-106.25,16.25
105989,-105.75,16.25
105990,-105.25,16.25
105991,-104.75,16.25
105992,-104.25,16.25
105993,-103.75,16.25
105994,-103.25,16.25
105995,-102.75,16.25
105996,-102.25,16.25
105997,-101.75,16.25
105998,-101.25,16.25
105999,-100.75,16.25
106000,-100.25,16.25
106001,-99.75,16.25
106002,-99.25,16.25
106003,-98.75,16.25
106004,-98.25,16.25
106005,-97.75,16.25
106006,-97.25,16.25
106007,-96.75,16.25
106008,-96.25,16.25
106009,-95.75,16.25
106010,-95.25,16.25
106011,-94.75,16.25
106012,-94.25,16.25
106013,-93.75,16.25
106014,-93.25,16.25
106015,-92.75,16.25
106016,-92.25,16.25
106017,-91.75,16.25
106018,-91.25,16.25
106019,-90.75,16.25
106020,-90.25,16.25
106021,-89.75,16.25
106022,-89.25,16.25
106023,-88.75,16.25
106024,-88.25,16.25
106025,-87.75,16.25
106026,-87.25,16.25
106027,-86.75,16.25
106028,-86.25,16.25
106029,-85.75,16.25
106030,-85.25,16.25
106621,-149.75,15.75
106622,-149.25,15.75
106623,-148.75,15.75
106624,-148.25,15.75
106625,-147.75,15.75
106626,-147.25,15.75
106627,-146.75,15.75
106628,-146.25,15.75
106629,-145.75,15.75
106630,-145.25,15.75
106631,-144.75,15.75
106632,-144.25,15.75
106633,-143.75,15.75
106634,-143.25,15.75
106635,-142.75,15.75
106636,-142.25,15.75
106637,-141.75,15.75
106638,-141.25,15.75
106639,-140.75,15.75
106640,-140.25,15.75
106641,-139.75,15.75
106642,-139.25,15.75
106643,-138.75,15.75
106644,-138.25,15.75
106645,-137.75,15.75
106646,-137.25,15.75
106647,-136.75,15.75
106648,-136.25,15.75
106649,-135.75,15.75
106650,-135.25,15.75
106651,-134.75,15.75
106652,-134.25,15.75
106653,-133.75,15.75
106654,-133.25,15.75
106655,-132.75,15.75
106656,-132.25,15.75
106657,-131.75,15.75
106658,-131.25,15.75
106659,-130.75,15.75
106660,-130.25,15.75
106661,-129.75,15.75
106662,-129.25,15.75
106663,-128.75,15.75
106664,-128.25,15.75
106665,-127.75,15.75
106666,-127.25,15.75
106667,-126.75,15.75
106668,-126.25,15.75
106669,-125.75,15.75
106670,-125.25,15.75
106671,-124.75,15.75
106672,-124.25,15.75
106673,-123.75,15.75
106674,-123.25,15.75
106675,-122.75,15.75
106676,-122.25,15.75
106677,-121.75,15.75
106678,-121.25,15.75
106679,-120.75,15.75
106680,-120.25,15.75
106681,-119.75,15.75
106682,-119.25,15.75
106683,-118.75,15.75
106684,-118.25,15.75
106685,-117.75,15.75
106686,-117.25,15.75
106687,-116.75,15.75
106688,-116.25,15.75
106689,-115.75,15.75
106690,-115.25,15.75
106691,-114.75,15.75
106692,-114.25,15.75
106693,-113.75,15.75
106694,-113.25,15.75
106695,-112.75,15.75
106696,-112.25,15.75
106697,-111.75,15.75
106698,-111.25,15.75
106699,-110.75,15.75
106700,-110.25,15.75
106701,-109.75,15.75
106702,-109.25,15.75
106703,-108.75,15.75
106704,-108.25,15.75
106705,-107.75,15.75
106706,-107.25,15.75
106707,-106.75,15.75
106708,-106.25,15.75
106709,-105.75,15.75
106710,-105.25,15.75
106711,-104.75,15.75
106712,-104.25,15.75
106713,-103.75,15.75
106714,-103.25,15.75
106715,-102.75,15.75
106716,-102.25,15.75
106717,-101.75,15.75
106718,-101.25,15.75
106719,-100.75,15.75
106720,-100.25,15.75
106721,-99.75,15.75
106722,-99.25,15.75
106723,-98.75,15.75
106724,-98.25,15.75
106725,-97.75,15.75
106726,-97.25,15.75
106727,-96.75,15.75
106728,-96.25,15.75
106729,-95.75,15.75
106730,-95.25,15.75
106731,-94.75,15.75
106732,-94.25,15.75
106733,-93.75,15.75
106734,-93.25,15.75
106735,-92.75,15.75
106736,-92.25,15.75
106737,-91.75,15.75
106738,-91.25,15.75
106739,-90.75,15.75
106740,-90.25,15.75
106741,-89.75,15.75
106742,-89.25,15.75
106743,-88.75,15.75
106744,-88.25,15.75
106745,-87.75,15.75
106746,-87.25,15.75
106747,-86.75,15.75
106748,-86.25,15.75
106749,-85.75,15.75
106750,-85.25,15.75
107341,-149.75,15.25
107342,-149.25,15.25
107343,-148.75,15.25
107344,-148.25,15.25
107345,-147.75,15.25
107346,-147.25,15.25
107347,-146.75,15.25
107348,-146.25,15.25
107349,-145.75,15.25
107350,-145.25,15.25
107351,-144.75,15.25
107352,-144.25,15.25
107353,-143.75,15.25
107354,-143.25,15.25
107355,-142.75,15.25
107356,-142.25,15.25
107357,-141.75,15.25
107358,-141.25,15.25
107359,-140.75,15.25
107360,-140.25,15.25
107361,-139.75,15.25
107362,-139.25,15.25
107363,-138.75,15.25
107364,-138.25,15.25
107365,-137.75,15.25
107366,-137.25,15.25
107367,-136.75,15.25
107368,-136.25,15.25
107369,-135.75,15.25
107370,-135.25,15.25
107371,-134.75,15.25
107372,-134.25,15.25
107373,-133.75,15.25
107374,-133.25,15.25
107375,-132.75,15.25
107376,-132.25,15.25
107377,-131.75,15.25
107378,-131.25,15.25
107379,-130.75,15.25
107380,-130.25,15.25
107381,-129.75,15.25
107382,-129.25,15.25
107383,-128.75,15.25
107384,-128.25,15.25
107385,-127.75,15.25
107386,-127.25,15.25
107387,-126.75,15.25
107388,-126.25,15.25
107389,-125.75,15.25
107390,-125.25,15.25
107391,-124.75,15.25
107392,-124.25,15.25
107393,-123.75,15.25
107394,-123.25,15.25
107395,-122.75,15.25
107396,-122.25,15.25
107397,-121.75,15.25
107398,-121.25,15.25
107399,-120.75,15.25
107400,-120.25,15.25
